Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a (mg per m3),CDOM (ppb),Tryptophan (ppb),GPS Lat.,GPS Long.
06/12/18,11:53:53,18.51,8,-58.2,-246.4,1508,1322,663,754,0.76,0,14.375,10.7,0.98,123,,,,,542.4,1752.4,174.32,,,,28.68103,77.23138
06/12/18,11:54:03,18.49,7.99,-58,-245.7,1506,1320,664,753,0.76,0,14.374,10.7,0.98,120,,,,,555.6,1708.8,169.56,,,,28.68103,77.23138
06/12/18,11:54:13,18.52,7.99,-57.7,-245.1,1530,1341,654,765,0.77,0,14.371,10.8,0.98,126,,,,,566.4,1696.8,168.76,,,,28.68103,77.23138
06/12/18,11:54:23,18.53,7.99,-57.6,-244.7,1539,1350,650,770,0.78,0,14.371,10.8,0.98,123,,,,,558.4,1719.2,178.08,,,,28.68173,77.23114
06/12/18,11:54:33,18.54,7.99,-57.7,-244.3,1540,1351,649,770,0.78,0,14.374,10.8,0.99,124,,,,,571.2,1692,162.56,,,,28.68188,77.23112
06/12/18,11:54:43,18.54,7.98,-57.6,-244,1548,1358,646,774,0.78,0,14.374,10.9,0.99,124,,,,,568,1718.8,168.12,,,,28.68202,77.23112
06/12/18,11:54:53,18.53,7.98,-57.6,-243.6,1552,1361,644,776,0.79,0,14.372,10.9,0.99,127,,,,,554.8,1704.4,167.92,,,,28.68218,77.23112
06/12/18,11:55:03,18.54,7.98,-57.5,-243.3,1564,1372,639,782,0.79,0,14.37,10.9,0.99,126,,,,,556.8,1698.8,169.64,,,,28.68233,77.23112
06/12/18,11:55:13,18.54,7.98,-57.5,-243,1573,1380,636,787,0.8,0,14.37,10.9,1,126,,,,,568.4,1659.2,163.68,,,,28.68245,77.23112
06/12/18,11:55:23,18.56,7.98,-57.5,-242.8,1582,1389,632,791,0.8,0,14.37,11,1,128,,,,,555.6,1624.4,163.2,,,,28.68259,77.23112
06/12/18,11:55:33,18.58,7.98,-57.6,-242.7,1587,1393,630,793,0.8,0,14.37,11,1,123,,,,,550,1681.6,163.68,,,,28.68274,77.23109
06/12/18,11:55:43,18.59,7.98,-57.5,-242.5,1599,1404,625,800,0.81,0,14.37,11,1,125,,,,,558,1703.6,166.6,,,,28.68287,77.23109
06/12/18,11:55:53,18.62,7.98,-57.5,-242.4,1611,1416,621,806,0.82,0,14.37,11,1,130,,,,,545.6,1693.2,161.6,,,,28.68302,77.23108
06/12/18,11:56:03,18.61,7.98,-57.6,-242.4,1614,1418,620,807,0.82,0,14.368,11,1,136,,,,,550.4,1750,173.96,,,,28.68316,77.23108
06/12/18,11:56:13,18.62,7.98,-57.6,-242.3,1615,1419,619,807,0.82,0,14.369,11,1,128,,,,,562,1676.8,162.88,,,,28.6833,77.23104
06/12/18,11:56:23,18.62,7.98,-57.6,-242.2,1612,1417,620,806,0.82,0,14.37,11,1,128,,,,,548.8,1724.8,163.96,,,,28.68345,77.23102
06/12/18,11:56:33,18.62,7.98,-57.6,-242.1,1612,1417,620,806,0.82,0,14.368,11,1,131,,,,,551.6,1704.4,169.68,,,,28.68358,77.23098
06/12/18,11:56:43,18.63,7.98,-57.6,-241.9,1613,1418,620,806,0.82,0,14.366,11,1,127,,,,,539.6,1747.6,174.04,,,,28.68372,77.23094
06/12/18,11:56:53,18.63,7.98,-57.6,-241.7,1613,1418,620,807,0.82,0,14.369,11.1,1.01,131,,,,,555.2,1666,160.72,,,,28.68385,77.23091
06/12/18,11:57:03,18.63,7.98,-57.6,-241.6,1616,1421,619,808,0.82,0,14.369,11.1,1.01,127,,,,,544.4,1713.6,165.36,,,,28.68389,77.2309
06/12/18,11:57:13,18.64,7.98,-57.6,-241.5,1617,1422,618,808,0.82,0,14.37,11.1,1.01,125,,,,,548.4,1678,172.8,,,,28.68389,77.2309
06/12/18,11:57:23,18.65,7.98,-57.6,-241.3,1618,1422,618,809,0.82,0,14.369,11.1,1.01,126,,,,,542.4,1680.8,167.52,,,,28.68423,77.23082
06/12/18,11:57:33,18.66,7.98,-57.6,-241.2,1613,1418,620,806,0.82,0,14.369,11.1,1.01,124,,,,,543.6,1630.8,153.12,,,,28.68436,77.2308
06/12/18,11:57:43,18.66,7.98,-57.6,-241.1,1622,1426,617,811,0.82,0,14.369,11.1,1.01,124,,,,,542,1672,160.48,,,,28.68449,77.2308
06/12/18,11:57:53,18.67,7.98,-57.6,-240.9,1625,1429,615,812,0.82,0,14.369,11.1,1.01,122,,,,,552,1646,152.6,,,,28.68461,77.2308
06/12/18,11:58:03,18.67,7.98,-57.6,-240.8,1625,1429,615,812,0.82,0,14.367,11.2,1.01,122,,,,,549.6,1653.2,153.64,,,,28.68474,77.2308
06/12/18,11:58:13,18.67,7.98,-57.6,-240.7,1623,1428,616,812,0.82,0,14.366,11.2,1.01,121,,,,,546.4,1661.2,157.64,,,,28.68486,77.2308
06/12/18,11:58:23,18.68,7.98,-57.5,-240.6,1623,1428,616,811,0.82,0,14.366,11.2,1.01,120,,,,,547.2,1626,154.12,,,,28.68499,77.23077
06/12/18,11:58:33,18.66,7.98,-57.5,-240.4,1622,1426,617,811,0.82,0,14.365,11.2,1.02,116,,,,,553.6,1604.8,155.28,,,,28.68511,77.23075
06/12/18,11:58:43,18.67,7.98,-57.5,-240.3,1620,1426,617,810,0.82,0,14.367,11.2,1.02,121,,,,,555.6,1572,147.6,,,,28.68524,77.23071
06/12/18,11:58:53,18.68,7.98,-57.4,-240.1,1622,1427,617,811,0.82,0,14.365,11.2,1.02,121,,,,,552.8,1592.8,153.36,,,,28.68537,77.23069
06/12/18,11:59:03,18.67,7.98,-57.4,-240,1621,1426,617,810,0.82,0,14.367,11.2,1.02,120,,,,,551.2,1627.2,158.6,,,,28.68549,77.23067
06/12/18,11:59:13,18.68,7.98,-57.4,-239.8,1620,1426,617,810,0.82,0,14.367,11.2,1.02,122,,,,,563.2,1578.8,149.72,,,,28.68562,77.23064
06/12/18,11:59:23,18.68,7.98,-57.3,-239.6,1621,1427,617,811,0.82,0,14.365,11.2,1.02,127,,,,,577.2,1554,150.96,,,,28.68574,77.23061
06/12/18,11:59:33,18.69,7.98,-57.2,-239.5,1623,1428,616,811,0.82,0,14.365,11.3,1.02,123,,,,,573.2,1602,149,,,,28.68587,77.2306
06/12/18,11:59:43,18.68,7.98,-57.2,-239.4,1626,1430,615,813,0.82,0,14.366,11.3,1.02,129,,,,,586,1585.2,150.76,,,,28.68598,77.23057
06/12/18,11:59:53,18.68,7.97,-57.2,-239.3,1626,1431,615,813,0.82,0,14.364,11.3,1.02,128,,,,,562,1614,156.24,,,,28.68611,77.23055
06/12/18,12:00:03,18.71,7.97,-57.1,-239.2,1626,1432,615,813,0.82,0,14.363,11.3,1.02,128,,,,,557.6,1574,147.56,,,,28.68623,77.23051
06/12/18,12:00:13,18.69,7.97,-57.1,-239.1,1622,1428,617,811,0.82,0,14.365,11.3,1.02,130,,,,,578,1564.4,145.2,,,,28.68634,77.2305
06/12/18,12:00:23,18.69,7.97,-57.1,-238.9,1625,1431,615,813,0.82,0,14.362,11.3,1.03,131,,,,,560.4,1582.8,155.16,,,,28.68649,77.23044
06/12/18,12:00:33,18.71,7.97,-57,-238.8,1624,1430,616,812,0.82,0,14.363,11.3,1.03,130,,,,,559.2,1602,160.84,,,,28.68649,77.23044
06/12/18,12:00:43,18.7,7.97,-57,-238.7,1623,1429,616,812,0.82,0,14.363,11.3,1.03,132,,,,,555.2,1578.8,148.48,,,,28.68649,77.23044
06/12/18,12:00:53,18.71,7.97,-57,-238.6,1624,1430,616,812,0.82,0,14.362,11.4,1.03,132,,,,,562.8,1594.4,153.84,,,,28.68684,77.23039
06/12/18,12:01:03,18.72,7.97,-57,-238.5,1623,1430,616,812,0.82,0,14.364,11.4,1.03,128,,,,,562,1598.8,156.56,,,,28.68697,77.23039
06/12/18,12:01:13,18.71,7.97,-57,-238.4,1623,1429,616,811,0.82,0,14.365,11.4,1.03,131,,,,,548,1600.4,152.08,,,,28.68709,77.23039
06/12/18,12:01:23,18.71,7.97,-56.9,-238.3,1622,1428,617,811,0.82,0,14.365,11.4,1.03,134,,,,,547.6,1583.6,156.84,,,,28.68721,77.23036
06/12/18,12:01:33,18.71,7.97,-56.9,-238.2,1624,1430,616,812,0.82,0,14.366,11.4,1.03,132,,,,,558.8,1564.4,160.96,,,,28.68732,77.23034
06/12/18,12:01:43,18.72,7.97,-56.9,-238.2,1626,1432,615,813,0.82,0,14.364,11.4,1.03,132,,,,,564,1599.6,161.52,,,,28.68743,77.23032
06/12/18,12:01:53,18.72,7.97,-56.8,-238.1,1626,1432,615,813,0.82,0,14.366,11.4,1.03,131,,,,,548,1593.6,163.88,,,,28.68754,77.23029
06/12/18,12:02:03,18.72,7.97,-56.8,-238.1,1627,1433,615,814,0.83,0,14.364,11.4,1.03,137,,,,,566.4,1595.6,154.48,,,,28.68765,77.23027
06/12/18,12:02:13,18.72,7.97,-56.9,-238.1,1628,1434,614,814,0.83,0,14.367,11.4,1.03,134,,,,,585.2,1612.4,154.88,,,,28.68777,77.23023
06/12/18,12:02:23,18.72,7.97,-56.9,-238.1,1628,1434,614,814,0.83,0,14.367,11.4,1.03,134,,,,,570.4,1600,153.36,,,,28.68788,77.23023
06/12/18,12:02:33,18.72,7.97,-56.8,-238.1,1627,1433,615,814,0.83,0,14.366,11.4,1.03,147,,,,,579.2,1596.4,156.08,,,,28.688,77.23019
06/12/18,12:02:43,18.72,7.97,-56.9,-238.1,1623,1429,616,811,0.82,0,14.366,11.4,1.03,138,,,,,563.6,1596,155.56,,,,28.68811,77.23012
06/12/18,12:02:53,18.72,7.97,-56.9,-238,1614,1421,620,807,0.82,0,14.366,11.4,1.04,135,,,,,578.8,1577.2,158.88,,,,28.68823,77.23009
06/12/18,12:03:03,18.71,7.97,-56.9,-237.8,1606,1414,623,803,0.81,0,14.365,11.5,1.04,135,,,,,584.8,1580.4,159.4,,,,28.68835,77.23006
06/12/18,12:03:13,18.71,7.97,-56.9,-237.6,1607,1415,622,804,0.81,0,14.365,11.5,1.04,134,,,,,623.6,1595.2,149.84,,,,28.68847,77.23004
06/12/18,12:03:23,18.72,7.97,-56.9,-237.5,1604,1412,623,802,0.81,0,14.365,11.5,1.04,134,,,,,588.8,1604.4,154.12,,,,28.68859,77.23003
06/12/18,12:03:33,18.71,7.97,-56.9,-237.3,1603,1411,624,801,0.81,0,14.364,11.5,1.04,134,,,,,592.4,1592,147.56,,,,28.68871,77.23
06/12/18,12:03:43,18.71,7.97,-56.9,-237.1,1597,1406,626,798,0.81,0,14.365,11.5,1.05,136,,,,,604,1605.2,151.28,,,,28.68883,77.22997
06/12/18,12:03:53,18.71,7.97,-56.9,-236.9,1598,1407,626,799,0.81,0,14.365,11.5,1.05,134,,,,,614.4,1596,153,,,,28.68895,77.22997
06/12/18,12:04:03,18.72,7.97,-56.8,-236.7,1611,1419,621,806,0.82,0,14.366,11.6,1.05,138,,,,,598.4,1648,154.36,,,,28.68899,77.22997
06/12/18,12:04:13,18.73,7.97,-56.8,-236.7,1618,1425,618,809,0.82,0,14.364,11.6,1.05,142,,,,,594.8,1618,154.4,,,,28.68899,77.22997
06/12/18,12:04:23,18.72,7.97,-56.8,-236.8,1617,1424,618,808,0.82,0,14.363,11.6,1.05,138,,,,,602.4,1618.4,154.12,,,,28.68932,77.22995
06/12/18,12:04:33,18.72,7.97,-56.9,-236.8,1612,1420,620,806,0.82,0,14.361,11.6,1.05,138,,,,,622,1618.4,149.96,,,,28.68945,77.22993
06/12/18,12:04:43,18.73,7.97,-56.9,-236.8,1608,1416,622,804,0.82,0,14.361,11.6,1.05,135,,,,,637.2,1631.2,150.84,,,,28.68957,77.2299
06/12/18,12:04:53,18.72,7.97,-56.9,-236.7,1605,1413,623,802,0.81,0,14.36,11.6,1.05,136,,,,,627.2,1641.6,159.08,,,,28.68969,77.2299
06/12/18,12:05:03,18.73,7.97,-56.8,-236.6,1613,1421,620,807,0.82,0,14.363,11.6,1.05,135,,,,,626.8,1623.6,158,,,,28.68981,77.2299
06/12/18,12:05:13,18.74,7.97,-56.8,-236.7,1623,1430,616,811,0.82,0,14.362,11.6,1.05,135,,,,,630.4,1624.8,150.28,,,,28.68993,77.2299
06/12/18,12:05:23,18.73,7.97,-56.8,-236.9,1624,1431,616,812,0.82,0,14.361,11.5,1.04,134,,,,,712,1640,158.72,,,,28.69005,77.22987
06/12/18,12:05:33,18.74,7.97,-56.8,-237.2,1626,1433,615,813,0.82,0,14.363,11.5,1.04,137,,,,,632.8,1635.2,153.84,,,,28.69018,77.22984
06/12/18,12:05:43,18.74,7.97,-56.8,-237.5,1627,1433,615,813,0.83,0,14.361,11.4,1.03,133,,,,,632.4,1628.4,153.24,,,,28.69029,77.22984
06/12/18,12:05:53,18.74,7.97,-56.9,-237.8,1627,1434,615,814,0.83,0,14.361,11.4,1.03,134,,,,,623.2,1636.4,158.6,,,,28.6904,77.22986
06/12/18,12:06:03,18.74,7.97,-56.9,-238.2,1627,1434,615,814,0.83,0,14.362,11.4,1.03,136,,,,,642.4,1620.8,151.76,,,,28.69053,77.22986
06/12/18,12:06:13,18.74,7.97,-56.9,-238.5,1626,1433,615,813,0.82,0,14.361,11.3,1.02,136,,,,,617.6,1634,158.64,,,,28.69065,77.22987
06/12/18,12:06:23,18.74,7.97,-56.9,-238.8,1627,1433,615,813,0.82,0,14.363,11.3,1.02,135,,,,,620,1637.2,154.4,,,,28.69076,77.2299
06/12/18,12:06:33,18.74,7.97,-57,-239.2,1621,1428,617,811,0.82,0,14.361,11.3,1.02,135,,,,,618.4,1628,161.96,,,,28.69087,77.2299
06/12/18,12:06:43,18.73,7.97,-57.1,-239.6,1615,1422,619,807,0.82,0,14.362,11.2,1.02,135,,,,,607.6,1629.2,155.92,,,,28.691,77.22989
06/12/18,12:06:53,18.72,7.97,-57.1,-239.9,1613,1420,620,806,0.82,0,14.36,11.2,1.01,139,,,,,623.6,1647.2,151.6,,,,28.69112,77.22987
06/12/18,12:07:03,18.72,7.97,-57.1,-240.2,1608,1417,622,804,0.82,0,14.363,11.2,1.01,137,,,,,620.8,1636.4,153.16,,,,28.69124,77.22986
06/12/18,12:07:13,18.72,7.97,-57.1,-240.5,1608,1416,622,804,0.82,0,14.359,11.2,1.01,136,,,,,643.6,1635.6,155.08,,,,28.69137,77.22984
06/12/18,12:07:23,18.73,7.97,-57.1,-240.8,1610,1418,621,805,0.82,0,14.358,11.2,1.01,135,,,,,651.2,1639.2,154.4,,,,28.69149,77.22981
06/12/18,12:07:33,18.73,7.97,-57.1,-241,1609,1418,622,805,0.82,0,14.359,11.1,1.01,144,,,,,650.8,1654.4,155.6,,,,28.69159,77.2298
06/12/18,12:07:43,18.73,7.97,-57.1,-241.3,1611,1419,621,806,0.82,0,14.36,11.1,1.01,137,,,,,646.4,1655.2,151.8,,,,28.69163,77.2298
06/12/18,12:07:53,18.74,7.97,-57.1,-241.5,1616,1424,619,808,0.82,0,14.358,11.1,1.01,133,,,,,664.8,1662,148.52,,,,28.69163,77.2298
06/12/18,12:08:03,18.73,7.97,-57.1,-241.8,1612,1421,620,806,0.82,0,14.358,11.1,1,137,,,,,663.2,1654.8,159.16,,,,28.69194,77.22977
06/12/18,12:08:13,18.74,7.97,-57.1,-242.1,1614,1423,620,807,0.82,0,14.358,11.1,1,132,,,,,658.4,1647.2,162.04,,,,28.69202,77.22975
06/12/18,12:08:23,18.75,7.97,-57.1,-242.3,1620,1427,617,810,0.82,0,14.357,11,1,138,,,,,672.8,1658.4,165.28,,,,28.69215,77.22971
06/12/18,12:08:33,18.75,7.97,-57.1,-242.6,1620,1428,617,810,0.82,0,14.356,11,1,134,,,,,664.8,1661.2,154.8,,,,28.69228,77.22966
06/12/18,12:08:43,18.76,7.97,-57.1,-242.8,1622,1430,617,811,0.82,0,14.358,11,1,135,,,,,683.6,1651.6,155.92,,,,28.69239,77.22964
06/12/18,12:08:53,18.75,7.97,-57.1,-243.1,1622,1429,617,811,0.82,0,14.359,11,0.99,136,,,,,682.4,1681.2,156.12,,,,28.69248,77.22964
06/12/18,12:09:03,18.73,7.98,-57.2,-243.5,1616,1424,619,808,0.82,0,14.359,10.9,0.99,135,,,,,696.4,1660.4,154.92,,,,28.69259,77.22966
06/12/18,12:09:13,18.73,7.98,-57.2,-244,1612,1420,620,806,0.82,0,14.358,10.9,0.99,134,,,,,684.4,1652.8,159.44,,,,28.69271,77.22966
06/12/18,12:09:23,18.72,7.98,-57.3,-244.4,1609,1417,622,804,0.82,0,14.358,10.9,0.98,137,,,,,697.2,1718.8,150.24,,,,28.69279,77.22968
06/12/18,12:09:33,18.73,7.98,-57.3,-244.8,1614,1422,620,807,0.82,0,14.358,10.8,0.98,134,,,,,683.6,1651.2,163,,,,28.6929,77.22966
06/12/18,12:09:43,18.73,7.98,-57.2,-245.2,1614,1422,620,807,0.82,0,14.358,10.8,0.98,136,,,,,696.4,1651.2,159.4,,,,28.69299,77.22966
06/12/18,12:09:53,18.73,7.98,-57.3,-245.6,1614,1422,620,807,0.82,0,14.358,10.7,0.97,133,,,,,692.8,1653.6,162.12,,,,28.6931,77.22964
06/12/18,12:10:03,18.72,7.98,-57.3,-246.1,1610,1418,621,805,0.82,0,14.358,10.7,0.97,134,,,,,688.8,1654.8,163.92,,,,28.69319,77.22964
06/12/18,12:10:13,18.72,7.98,-57.3,-246.5,1609,1417,622,804,0.82,0,14.359,10.6,0.96,136,,,,,676.4,1651.2,160.8,,,,28.6933,77.22964
06/12/18,12:10:23,18.72,7.98,-57.3,-246.9,1606,1415,623,803,0.81,0,14.36,10.6,0.96,139,,,,,707.2,1656,156.84,,,,28.6934,77.22964
06/12/18,12:10:33,18.72,7.98,-57.3,-247.3,1601,1410,625,801,0.81,0,14.359,10.6,0.96,134,,,,,687.6,1659.2,158.84,,,,28.6935,77.22962
06/12/18,12:10:43,18.72,7.98,-57.4,-247.6,1596,1405,627,798,0.81,0,14.359,10.5,0.96,132,,,,,683.6,1660,158.64,,,,28.69359,77.22962
06/12/18,12:10:53,18.72,7.98,-57.5,-247.8,1589,1399,629,794,0.8,0,14.358,10.5,0.95,134,,,,,703.2,1656.4,157.44,,,,28.69367,77.22964
06/12/18,12:11:03,18.72,7.98,-57.5,-248,1581,1393,633,791,0.8,0,14.356,10.6,0.96,133,,,,,696,1650,158.56,,,,28.69375,77.22962
06/12/18,12:11:13,18.71,7.98,-57.5,-248.1,1575,1387,635,787,0.8,0,14.356,10.6,0.96,133,,,,,698.4,1669.2,162,,,,28.69387,77.22958
06/12/18,12:11:23,18.71,7.98,-57.5,-248.1,1570,1383,637,785,0.8,0,14.356,10.6,0.96,134,,,,,716,1642,160.72,,,,28.69394,77.22958
06/12/18,12:11:33,18.71,7.98,-57.5,-248.1,1570,1382,637,785,0.79,0,14.358,10.7,0.97,132,,,,,721.2,1650.8,161.6,,,,28.69394,77.22958
06/12/18,12:11:43,18.71,7.98,-57.6,-248.2,1567,1380,638,784,0.79,0,14.357,10.7,0.97,136,,,,,693.2,1646.4,154.96,,,,28.6942,77.22956
06/12/18,12:11:53,18.71,7.98,-57.6,-248.2,1566,1378,639,783,0.79,0,14.357,10.7,0.97,140,,,,,717.2,1646.8,161.56,,,,28.69431,77.22956
06/12/18,12:12:03,18.71,7.98,-57.6,-248.1,1564,1377,639,782,0.79,0,14.358,10.8,0.98,136,,,,,703.2,1646,161.08,,,,28.69442,77.22956
06/12/18,12:12:13,18.71,7.98,-57.6,-248.1,1562,1375,640,781,0.79,0,14.357,10.8,0.98,136,,,,,703.6,1651.2,158.6,,,,28.6945,77.22956
06/12/18,12:12:23,18.71,7.98,-57.6,-248.1,1562,1376,640,781,0.79,0,14.356,10.9,0.98,138,,,,,721.6,1657.6,156.16,,,,28.69461,77.22956
06/12/18,12:12:33,18.71,7.98,-57.5,-248,1568,1381,638,784,0.79,0,14.358,10.9,0.98,134,,,,,690,1655.6,160.68,,,,28.6947,77.22956
06/12/18,12:12:43,18.71,7.98,-57.5,-248.1,1571,1383,637,785,0.8,0,14.356,10.9,0.98,137,,,,,700.8,1658,160.56,,,,28.69481,77.22956
06/12/18,12:12:53,18.71,7.98,-57.5,-248.2,1567,1380,638,784,0.79,0,14.357,10.9,0.99,133,,,,,728.8,1661.6,159.92,,,,28.69491,77.22956
06/12/18,12:13:03,18.71,7.98,-57.5,-248.3,1567,1380,638,783,0.79,0,14.356,10.9,0.99,137,,,,,721.2,1730,159.48,,,,28.69501,77.22956
06/12/18,12:13:13,18.71,7.98,-57.5,-248.3,1565,1378,639,782,0.79,0,14.356,10.9,0.99,142,,,,,699.2,1674.8,158.96,,,,28.69511,77.22956
06/12/18,12:13:23,18.71,7.98,-57.5,-248.3,1564,1377,639,782,0.79,0,14.353,10.9,0.99,133,,,,,729.6,1659.2,162,,,,28.6952,77.22956
06/12/18,12:13:33,18.71,7.98,-57.6,-248.4,1559,1373,641,780,0.79,0,14.355,10.9,0.99,133,,,,,702.8,1658,154.2,,,,28.69529,77.22956
06/12/18,12:13:43,18.7,7.98,-57.6,-248.3,1557,1371,642,778,0.79,0,14.356,11,0.99,133,,,,,730.8,1657.6,157.76,,,,28.6954,77.22956
06/12/18,12:13:53,18.7,7.98,-57.6,-248.3,1555,1369,643,777,0.79,0,14.356,11,0.99,133,,,,,701.2,1660.4,159.6,,,,28.69548,77.22956
06/12/18,12:14:03,18.69,7.98,-57.6,-248.3,1556,1370,643,778,0.79,0,14.356,11,1,139,,,,,706.4,1663.6,159.12,,,,28.69558,77.22954
06/12/18,12:14:13,18.69,7.98,-57.5,-248.2,1558,1371,642,779,0.79,0,14.355,11,1,133,,,,,696.8,1658,156.92,,,,28.69567,77.22952
06/12/18,12:14:23,18.69,7.98,-57.5,-248.3,1563,1376,640,782,0.79,0,14.355,11,1,132,,,,,719.6,1669.6,161.64,,,,28.69577,77.22952
06/12/18,12:14:33,18.69,7.98,-57.5,-248.4,1568,1380,638,784,0.79,0,14.354,11,1,131,,,,,706.8,1657.6,166.04,,,,28.69585,77.22949
06/12/18,12:14:43,18.69,7.98,-57.5,-248.6,1573,1385,636,786,0.8,0,14.355,11,0.99,132,,,,,823.6,1663.6,158.24,,,,28.69596,77.22947
06/12/18,12:14:53,18.69,7.98,-57.4,-248.8,1580,1391,633,790,0.8,0,14.355,10.9,0.99,132,,,,,722.4,1652.8,157.64,,,,28.69606,77.22947
06/12/18,12:15:03,18.7,7.98,-57.4,-249.1,1583,1393,632,791,0.8,0,14.355,10.9,0.99,134,,,,,700,1660.4,156.6,,,,28.6961,77.22947
06/12/18,12:15:13,18.7,7.98,-57.4,-249.4,1588,1398,630,794,0.8,0,14.354,10.8,0.98,131,,,,,706.4,1651.6,160.08,,,,28.69622,77.22944
06/12/18,12:15:23,18.7,7.98,-57.4,-249.8,1584,1395,631,792,0.8,0,14.352,10.8,0.98,133,,,,,729.6,1656,163.36,,,,28.69632,77.22947
06/12/18,12:15:33,18.7,7.98,-57.4,-250.1,1588,1398,630,794,0.8,0,14.351,10.7,0.97,131,,,,,741.2,1646.8,156.08,,,,28.69642,77.22949
06/12/18,12:15:43,18.71,7.98,-57.4,-250.4,1589,1399,629,795,0.81,0,14.352,10.7,0.97,132,,,,,718.8,1638,161.92,,,,28.69651,77.22949
06/12/18,12:15:53,18.7,7.98,-57.4,-250.7,1586,1396,631,793,0.8,0,14.352,10.6,0.96,132,,,,,729.2,1641.2,161.44,,,,28.69661,77.22949
06/12/18,12:16:03,18.7,7.98,-57.4,-251.1,1586,1396,631,793,0.8,0,14.355,10.6,0.96,132,,,,,706,1642.4,161.08,,,,28.6967,77.22949
06/12/18,12:16:13,18.69,7.98,-57.5,-251.4,1582,1392,632,791,0.8,0,14.354,10.6,0.96,132,,,,,704,1640.4,168.12,,,,28.6968,77.22949
06/12/18,12:16:23,18.69,7.98,-57.5,-251.6,1572,1384,636,786,0.8,0,14.353,10.5,0.95,131,,,,,690.8,1692.8,166.4,,,,28.6969,77.2295
06/12/18,12:16:33,18.69,7.98,-57.6,-251.7,1569,1381,637,784,0.79,0,14.354,10.6,0.96,132,,,,,720.4,1655.2,166.88,,,,28.69697,77.22956
06/12/18,12:16:43,18.69,7.98,-57.5,-251.8,1572,1383,636,786,0.8,0,14.352,10.5,0.96,131,,,,,714.8,1662,170.28,,,,28.69707,77.22956
06/12/18,12:16:53,18.69,7.98,-57.5,-251.9,1579,1390,633,789,0.8,0,14.353,10.6,0.96,131,,,,,719.2,1652.8,161.4,,,,28.69716,77.22956
06/12/18,12:17:03,18.69,7.98,-57.5,-252.2,1581,1391,633,790,0.8,0,14.354,10.5,0.95,129,,,,,696.8,1650,163.04,,,,28.69727,77.22956
06/12/18,12:17:13,18.69,7.98,-57.5,-252.4,1576,1387,635,788,0.8,0,14.355,10.5,0.95,131,,,,,707.2,1658.4,163.04,,,,28.69737,77.22958
06/12/18,12:17:23,18.69,7.98,-57.6,-252.6,1570,1382,637,785,0.8,0,14.355,10.5,0.95,130,,,,,714.4,1659.6,167.08,,,,28.69746,77.22961
06/12/18,12:17:33,18.68,7.99,-57.7,-252.7,1566,1378,639,783,0.79,0,14.353,10.5,0.95,131,,,,,718.8,1646.8,164.6,,,,28.69754,77.22964
06/12/18,12:17:43,18.68,7.99,-57.7,-252.7,1559,1372,641,780,0.79,0,14.354,10.5,0.95,136,,,,,707.6,1660,164.24,,,,28.69764,77.22968
06/12/18,12:17:53,18.68,7.99,-57.8,-252.6,1551,1365,645,775,0.78,0,14.353,10.6,0.96,134,,,,,710,1651.6,166.8,,,,28.69774,77.22977
06/12/18,12:18:03,18.68,7.99,-57.8,-252.3,1547,1361,646,773,0.78,0,14.353,10.6,0.96,133,,,,,718,1645.6,160.96,,,,28.69783,77.22981
06/12/18,12:18:13,18.68,7.99,-57.8,-251.9,1545,1359,647,772,0.78,0,14.352,10.7,0.97,132,,,,,696.8,1652.4,163.2,,,,28.6979,77.22981
06/12/18,12:18:23,18.68,7.99,-57.7,-251.6,1554,1368,644,777,0.79,0,14.352,10.8,0.98,131,,,,,705.2,1664,162.72,,,,28.698,77.22981
06/12/18,12:18:33,18.69,7.98,-57.6,-251.3,1564,1377,639,782,0.79,0,14.352,10.8,0.98,131,,,,,728.4,1665.6,157.4,,,,28.6981,77.22984
06/12/18,12:18:43,18.7,7.98,-57.6,-251.2,1570,1382,637,785,0.79,0,14.352,10.8,0.98,132,,,,,707.2,1664,154.4,,,,28.69819,77.22984
06/12/18,12:18:53,18.69,7.98,-57.6,-251.2,1571,1383,637,785,0.8,0,14.352,10.7,0.97,130,,,,,684.4,1654.8,159.08,,,,28.69828,77.22984
06/12/18,12:19:03,18.69,7.98,-57.6,-251.1,1572,1384,636,786,0.8,0,14.354,10.7,0.97,129,,,,,704,1656.4,158.04,,,,28.69838,77.22984
06/12/18,12:19:13,18.69,7.98,-57.6,-251,1572,1384,636,786,0.8,0,14.354,10.8,0.97,132,,,,,703.2,1649.2,161.96,,,,28.69845,77.22981
06/12/18,12:19:23,18.69,7.98,-57.6,-250.9,1576,1387,635,788,0.8,0,14.354,10.7,0.97,129,,,,,718,1654.8,164.88,,,,28.69858,77.22981
06/12/18,12:19:33,18.69,7.98,-57.6,-250.8,1579,1390,633,789,0.8,0,14.353,10.7,0.97,131,,,,,718.8,1668.4,158.2,,,,28.69867,77.22981
06/12/18,12:19:43,18.69,7.98,-57.6,-250.8,1584,1394,631,792,0.8,0,14.353,10.7,0.97,129,,,,,692,1660.4,156.44,,,,28.69874,77.22981
