Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a (mg per m3),CDOM (ppb),Tryptophan (ppb),GPS Lat.,GPS Long.
11/12/18,13:42:18,17.83,7.78,-47.5,-272.3,1564,1351,639,782,0.79,0,14.38,11.3,1.04,32.4,,,,,604.8,2783.6,217.12,,,,28.60071,77.26342
11/12/18,13:42:28,17.87,7.78,-47.4,-272.5,1564,1352,639,782,0.79,0,14.377,11.3,1.04,32.3,,,,,508,2718.4,161.6,,,,28.60067,77.26356
11/12/18,13:42:38,17.82,7.78,-47.6,-272.7,1564,1351,639,782,0.79,0,14.377,11.3,1.04,32.3,,,,,350.8,2368,220.08,,,,28.60058,77.26369
11/12/18,13:42:48,17.76,7.78,-47.6,-272.7,1563,1348,640,781,0.79,0,14.376,11.3,1.04,32.6,,,,,464.8,2486.8,294.76,,,,28.60054,77.26382
11/12/18,13:42:58,17.69,7.79,-47.9,-273.1,1562,1345,640,781,0.79,0,14.375,11.3,1.05,32.7,,,,,426,2703.2,253.32,,,,28.60049,77.26388
11/12/18,13:43:08,17.68,7.8,-48.2,-273.6,1561,1344,641,780,0.79,0,14.376,11.3,1.05,32.5,,,,,434.4,2718.8,261.08,,,,28.60046,77.26392
11/12/18,13:43:18,17.69,7.8,-48.5,-274,1554,1338,644,777,0.79,0,14.373,11.4,1.06,32.7,,,,,442.4,2726,304.4,,,,28.60043,77.264
11/12/18,13:43:28,17.66,7.81,-48.9,-274.4,1530,1317,654,765,0.77,0,14.37,11.4,1.06,33.7,,,,,425.6,2715.6,327.12,,,,28.6004,77.26404
11/12/18,13:43:38,17.64,7.8,-48.6,-274.2,1536,1321,651,768,0.78,0,14.373,11.4,1.06,33.2,,,,,459.6,2720,324.92,,,,28.60039,77.26406
11/12/18,13:43:48,17.63,7.8,-48.6,-274.3,1539,1324,650,769,0.78,0,14.371,11.4,1.06,33,,,,,441.2,2730.4,325.6,,,,28.60039,77.26408
11/12/18,13:43:58,17.69,7.79,-47.9,-273.8,1559,1343,641,780,0.79,0,14.37,11.4,1.06,32.6,,,,,437.2,2726.4,323.76,,,,28.60042,77.26414
11/12/18,13:44:08,17.68,7.79,-47.8,-273.8,1554,1338,644,777,0.79,0,14.372,11.4,1.06,32.5,,,,,449.6,2719.2,329.4,,,,28.60044,77.26415
11/12/18,13:44:18,17.63,7.79,-47.7,-273.8,1554,1336,644,777,0.79,0,14.371,11.4,1.06,32.3,,,,,474.8,2766.4,312.04,,,,28.60045,77.26419
11/12/18,13:44:28,17.63,7.79,-47.9,-274.1,1553,1336,644,777,0.79,0,14.372,11.4,1.06,32.7,,,,,531.2,2908.4,318.72,,,,28.60046,77.26419
11/12/18,13:44:38,17.63,7.79,-48,-274.3,1546,1330,647,773,0.78,0,14.372,11.4,1.06,32.6,,,,,541.6,2904,313.48,,,,28.60044,77.26419
11/12/18,13:44:48,17.63,7.79,-47.9,-274.4,1548,1331,646,774,0.78,0,14.374,11.5,1.06,32.6,,,,,556.4,2869.2,319.48,,,,28.60043,77.26419
11/12/18,13:44:58,17.63,7.79,-48,-274.6,1549,1332,646,774,0.78,0,14.373,11.5,1.06,32.2,,,,,557.2,2883.6,313.72,,,,28.6004,77.26419
11/12/18,13:45:08,17.69,7.79,-47.9,-274.7,1550,1335,645,775,0.78,0,14.374,11.5,1.06,32.6,,,,,546.4,2878.8,315.6,,,,28.60037,77.26424
11/12/18,13:45:18,17.69,7.79,-48.1,-274.9,1551,1336,645,776,0.79,0,14.372,11.5,1.06,31.9,,,,,546.8,2875.6,312.12,,,,28.60037,77.26424
11/12/18,13:45:28,17.72,7.79,-48.1,-275.1,1552,1338,644,776,0.79,0,14.371,11.5,1.06,32.2,,,,,535.2,2873.2,308.8,,,,28.60036,77.26424
11/12/18,13:45:38,17.69,7.79,-48,-275.1,1553,1338,644,777,0.79,0,14.37,11.5,1.06,32.4,,,,,556,2863.2,317.24,,,,28.60034,77.26424
11/12/18,13:45:48,17.68,7.78,-47.5,-274.8,1558,1342,642,779,0.79,0,14.372,11.5,1.06,32.1,,,,,541.6,2872,307.28,,,,28.60026,77.26421
11/12/18,13:45:58,17.69,7.78,-47.3,-274.7,1559,1343,641,780,0.79,0,14.37,11.5,1.06,32.4,,,,,534.8,2878.8,311.36,,,,28.60024,77.26419
11/12/18,13:46:08,17.78,7.78,-47.3,-275,1566,1351,639,783,0.79,0,14.374,11.5,1.06,32.5,,,,,534.8,2873.6,314.84,,,,28.60024,77.26419
11/12/18,13:46:18,17.73,7.78,-47.4,-275.1,1569,1352,637,784,0.8,0,14.371,11.5,1.07,32.7,,,,,553.2,2856.8,309.68,,,,28.60024,77.26419
11/12/18,13:46:28,17.74,7.78,-47.3,-275.3,1572,1355,636,786,0.8,0,14.371,11.3,1.05,33.1,,,,,548.8,2867.2,316.64,,,,28.59985,77.26398
11/12/18,13:46:38,17.75,7.78,-47.3,-275.5,1572,1356,636,786,0.8,0,14.371,11.3,1.05,33.3,,,,,544,2872.8,308.76,,,,28.5997,77.26392
11/12/18,13:46:48,17.74,7.78,-47.4,-275.8,1573,1356,636,787,0.8,0,14.371,11.5,1.06,33.4,,,,,526.8,2917.6,313.56,,,,28.59961,77.26388
11/12/18,13:46:58,17.73,7.78,-47.4,-275.9,1575,1357,635,787,0.8,0,14.371,11.4,1.05,33.4,,,,,555.6,2848.8,313.04,,,,28.59949,77.26383
11/12/18,13:47:08,17.75,7.78,-47.2,-276,1574,1358,635,787,0.8,0,14.373,11.4,1.05,33.2,,,,,563.2,2844.4,313.76,,,,28.59935,77.26378
11/12/18,13:47:18,17.76,7.77,-47.1,-276.1,1569,1353,637,784,0.79,0,14.37,11.4,1.05,33.2,,,,,557.2,2841.6,311.8,,,,28.59916,77.26372
11/12/18,13:47:28,17.74,7.77,-47.2,-276.3,1572,1355,636,786,0.8,0,14.372,11.4,1.05,33,,,,,553.2,2861.2,309.12,,,,28.59894,77.26372
11/12/18,13:47:38,17.73,7.78,-47.3,-276.5,1566,1350,639,783,0.79,0,14.37,11.4,1.05,32.8,,,,,554.4,2841.6,308.72,,,,28.59877,77.26376
11/12/18,13:47:48,17.72,7.77,-47.2,-276.6,1572,1355,636,786,0.8,0,14.372,11.4,1.05,32.9,,,,,562.4,2810,318.24,,,,28.59859,77.26383
11/12/18,13:47:58,17.72,7.77,-47.2,-276.8,1573,1355,636,786,0.8,0,14.371,11.4,1.05,32.9,,,,,570.4,2821.2,305.88,,,,28.59842,77.26387
11/12/18,13:48:08,17.71,7.78,-47.3,-277,1565,1348,639,783,0.79,0,14.371,11.4,1.05,32.3,,,,,554.8,2827.2,309.4,,,,28.59822,77.26392
11/12/18,13:48:18,17.71,7.78,-47.3,-277.2,1573,1355,636,786,0.8,0,14.371,11.4,1.05,32.8,,,,,557.6,2807.6,311.8,,,,28.59804,77.26396
11/12/18,13:48:28,17.7,7.78,-47.3,-277.4,1576,1357,635,788,0.8,0,14.371,11.4,1.05,32.9,,,,,562.8,2817.6,310.4,,,,28.59786,77.26402
11/12/18,13:48:38,17.71,7.78,-47.4,-277.6,1570,1352,637,785,0.8,0,14.37,11.4,1.05,32.6,,,,,573.6,2810.4,314.04,,,,28.59767,77.26408
11/12/18,13:48:48,17.71,7.78,-47.3,-277.7,1574,1356,635,787,0.8,0,14.372,11.4,1.05,32.5,,,,,570.8,2793.2,313,,,,28.59751,77.26414
11/12/18,13:48:58,17.83,7.78,-47.4,-278.2,1551,1340,645,776,0.79,0,14.372,11.3,1.05,31.6,,,,,568,2818.8,314.16,,,,28.59734,77.26421
11/12/18,13:49:08,18.05,7.77,-47,-278.1,1534,1331,652,767,0.78,0,14.372,11.3,1.04,31.2,,,,,572,2796.8,313.88,,,,28.59718,77.2643
11/12/18,13:49:18,18.21,7.77,-46.8,-278.4,1509,1314,663,754,0.76,0,14.371,11.3,1.04,30.5,,,,,614,2765.6,312.28,,,,28.597,77.2644
11/12/18,13:49:28,18.21,7.77,-46.8,-278.3,1504,1310,665,752,0.76,0,14.372,11.4,1.04,30.5,,,,,577.2,2792.8,311.4,,,,28.59684,77.26449
11/12/18,13:49:38,18.04,7.77,-46.9,-278.2,1514,1314,661,757,0.77,0,14.373,11.4,1.05,30.8,,,,,570,2802.4,304.64,,,,28.59684,77.26449
11/12/18,13:49:48,17.89,7.77,-47.1,-278.2,1514,1309,661,757,0.77,0,14.371,11.4,1.05,31.1,,,,,580,2780,303.24,,,,28.59646,77.26476
11/12/18,13:49:58,17.82,7.77,-47.1,-278.2,1512,1306,661,756,0.77,0,14.372,11.4,1.06,31,,,,,566,2794.4,308.4,,,,28.59629,77.26486
11/12/18,13:50:08,17.79,7.77,-47.1,-278.2,1514,1307,661,757,0.77,0,14.369,11.5,1.06,30.8,,,,,580.4,2784,309,,,,28.59611,77.26497
11/12/18,13:50:18,17.71,7.78,-47.3,-278.3,1510,1301,662,755,0.76,0,14.37,11.5,1.06,31,,,,,584,2768.4,313.08,,,,28.59596,77.26509
11/12/18,13:50:28,17.69,7.78,-47.3,-278.4,1524,1313,656,762,0.77,0,14.37,11.5,1.06,31.1,,,,,597.2,2740.4,308.8,,,,28.59578,77.26524
11/12/18,13:50:38,17.69,7.78,-47.3,-278.5,1523,1311,657,761,0.77,0,14.372,11.5,1.06,31.1,,,,,580,2771.2,307.8,,,,28.59562,77.26538
11/12/18,13:50:48,17.69,7.78,-47.4,-278.7,1530,1318,654,765,0.77,0,14.373,11.5,1.06,31.2,,,,,602.4,2729.6,308.12,,,,28.59545,77.26552
11/12/18,13:50:58,17.67,7.78,-47.5,-278.8,1526,1314,655,763,0.77,0,14.372,11.5,1.06,31,,,,,608.4,2738,310.24,,,,28.59528,77.26565
11/12/18,13:51:08,17.68,7.78,-47.4,-278.9,1536,1322,651,768,0.78,0,14.371,11.4,1.06,31.3,,,,,608,2720.4,305.68,,,,28.59512,77.26578
11/12/18,13:51:18,17.69,7.78,-47.5,-279.1,1526,1314,655,763,0.77,0,14.371,11.5,1.06,31,,,,,634.8,2720.4,311.6,,,,28.59499,77.26595
11/12/18,13:51:28,17.69,7.78,-47.6,-279.3,1517,1306,659,759,0.77,0,14.37,11.5,1.06,30.9,,,,,604.8,2761.6,305.64,,,,28.59486,77.2661
11/12/18,13:51:38,17.72,7.78,-47.5,-279.4,1527,1316,655,764,0.77,0,14.371,11.5,1.06,30.7,,,,,604.4,2725.6,306.28,,,,28.59468,77.26627
11/12/18,13:51:48,17.7,7.78,-47.6,-279.5,1518,1308,659,759,0.77,0,14.372,11.5,1.06,30.5,,,,,614.8,2732,308.08,,,,28.59453,77.26644
11/12/18,13:51:58,17.74,7.78,-47.5,-279.6,1527,1316,655,763,0.77,0,14.372,11.5,1.06,30.8,,,,,617.2,2749.6,310.72,,,,28.59438,77.2666
11/12/18,13:52:08,17.81,7.78,-47.5,-279.8,1519,1312,658,760,0.77,0,14.372,11.5,1.06,30.4,,,,,614.4,2720,311,,,,28.59423,77.26677
11/12/18,13:52:18,17.85,7.78,-47.4,-279.8,1529,1321,654,764,0.77,0,14.371,11.5,1.06,30.8,,,,,605.6,2741.6,308.76,,,,28.59408,77.26691
11/12/18,13:52:28,17.82,7.78,-47.4,-279.9,1528,1319,654,764,0.77,0,14.373,11.5,1.06,32,,,,,600.8,2746.8,304.72,,,,28.5939,77.26706
11/12/18,13:52:38,17.89,7.78,-47.4,-280,1523,1318,657,762,0.77,0,14.373,11.5,1.06,30.3,,,,,597.2,2751.2,308.08,,,,28.59375,77.26721
11/12/18,13:52:48,17.89,7.78,-47.4,-280.2,1515,1310,660,757,0.77,0,14.372,11.5,1.06,30.1,,,,,604.8,2694.8,302.16,,,,28.59364,77.26736
11/12/18,13:52:58,17.84,7.78,-47.5,-280.3,1513,1307,661,756,0.77,0,14.373,11.5,1.06,30.2,,,,,587.2,2745.2,305.72,,,,28.59347,77.26753
11/12/18,13:53:08,17.92,7.78,-47.5,-280.4,1514,1311,661,757,0.77,0,14.372,11.5,1.06,29.8,,,,,604.4,2725.2,301.32,,,,28.59347,77.26753
11/12/18,13:53:18,17.92,7.78,-47.5,-280.5,1511,1308,662,756,0.76,0,14.372,11.5,1.06,29.7,,,,,582,2727.2,311.6,,,,28.59316,77.26799
11/12/18,13:53:28,17.82,7.78,-47.6,-280.6,1485,1283,673,743,0.75,0,14.371,11.5,1.06,29.2,,,,,620.4,2704.8,304,,,,28.59303,77.26818
11/12/18,13:53:38,17.92,7.78,-47.7,-280.8,1449,1254,690,724,0.73,0,14.371,11.6,1.07,28.2,,,,,601.6,2725.2,308.44,,,,28.59291,77.26837
11/12/18,13:53:48,17.79,7.79,-47.7,-280.5,1457,1257,686,728,0.74,0,14.37,11.6,1.07,28.6,,,,,572.4,2777.2,298.56,,,,28.59281,77.26858
11/12/18,13:53:58,17.67,7.79,-47.8,-280.4,1467,1263,682,734,0.74,0,14.371,11.7,1.08,28.8,,,,,590.8,2755.2,307.56,,,,28.59271,77.26878
11/12/18,13:54:08,17.65,7.79,-47.9,-280.4,1475,1269,678,737,0.75,0,14.372,11.7,1.08,29.2,,,,,561.6,2784.4,301.24,,,,28.59261,77.26898
11/12/18,13:54:18,17.64,7.79,-47.9,-280.5,1476,1269,678,738,0.75,0,14.372,11.7,1.08,29.1,,,,,581.6,2770.4,311.04,,,,28.59251,77.2692
11/12/18,13:54:28,17.67,7.79,-47.8,-280.4,1481,1275,675,741,0.75,0,14.371,11.6,1.08,29.4,,,,,577.6,2770.8,307.56,,,,28.59243,77.26944
11/12/18,13:54:38,17.72,7.79,-47.9,-280.6,1486,1281,673,743,0.75,0,14.37,11.6,1.07,29.6,,,,,575.6,2785.6,303.04,,,,28.59234,77.26968
11/12/18,13:54:48,17.69,7.79,-47.9,-280.7,1489,1283,672,745,0.75,0,14.371,11.6,1.08,29.7,,,,,574,2771.6,308.08,,,,28.59227,77.26992
11/12/18,13:54:58,17.79,7.78,-47.7,-280.6,1509,1302,663,755,0.76,0,14.372,11.6,1.07,29.7,,,,,590.4,2783.6,304.88,,,,28.5922,77.27016
11/12/18,13:55:08,17.81,7.79,-47.9,-280.9,1498,1293,668,749,0.76,0,14.371,11.6,1.07,29.5,,,,,589.6,2775.2,304.52,,,,28.59214,77.27042
11/12/18,13:55:18,17.95,7.79,-47.7,-281,1499,1298,667,749,0.76,0,14.37,11.6,1.06,30.4,,,,,579.6,2785.6,313,,,,28.5921,77.27066
11/12/18,13:55:28,17.95,7.79,-47.8,-281.1,1498,1298,668,749,0.76,0,14.372,11.6,1.07,29.5,,,,,589.6,2778.4,305.24,,,,28.59207,77.27088
11/12/18,13:55:38,18.08,7.78,-47.6,-281.2,1518,1318,659,759,0.77,0,14.369,11.5,1.06,31.5,,,,,571.6,2793.2,307.28,,,,28.59207,77.27109
11/12/18,13:55:48,18.5,7.78,-47.3,-281.5,1505,1319,664,752,0.76,0,14.37,11.5,1.05,39.5,,,,,570.4,2762.8,306.96,,,,28.59207,77.27116
11/12/18,13:55:58,18.63,7.77,-47.2,-281.7,1494,1314,669,747,0.75,0,14.371,11.4,1.04,30.4,,,,,588,2778.4,304.52,,,,28.5921,77.27149
11/12/18,13:56:08,18.95,7.77,-47.2,-281.8,1472,1303,679,736,0.74,0,14.37,11.6,1.05,27.7,,,,,594.4,2738.8,311.88,,,,28.59214,77.27176
11/12/18,13:56:18,19.04,7.77,-47.1,-282.3,1479,1312,676,740,0.75,0,14.369,11.4,1.03,27.2,,,,,546.4,2780.4,303.28,,,,28.59218,77.27192
11/12/18,13:56:28,19.66,7.76,-46.7,-282.1,1450,1303,690,725,0.73,0,14.372,11.4,1.02,27.1,,,,,572,2774,304.76,,,,28.59221,77.27205
11/12/18,13:56:38,19.17,7.78,-47.3,-281.9,1436,1277,696,718,0.72,0,14.371,11.5,1.04,27,,,,,558.4,2775.6,305,,,,28.59225,77.2722
11/12/18,13:56:48,19.29,7.78,-47.3,-282.1,1456,1299,687,728,0.73,0,14.373,11.6,1.04,26.9,,,,,590.4,2750.8,302.92,,,,28.59225,77.27231
11/12/18,13:56:58,19.27,7.79,-47.8,-282.4,1451,1293,689,725,0.73,0,14.369,11.7,1.05,26.9,,,,,577.6,2774.8,304.6,,,,28.59225,77.27237
11/12/18,13:57:08,19.24,7.79,-48.2,-282.6,1451,1293,689,726,0.73,0,14.371,11.7,1.05,28.1,,,,,566.8,2780,308.48,,,,28.59225,77.27238
11/12/18,13:57:18,19.29,7.79,-48.3,-282.6,1452,1295,689,726,0.73,0,14.37,11.7,1.05,27.7,,,,,569.6,2763.2,310.84,,,,28.59225,77.27238
11/12/18,13:57:28,19.12,7.8,-48.7,-282.7,1448,1286,691,724,0.73,0,14.371,11.8,1.06,28.4,,,,,577.6,2766.4,305.64,,,,28.59225,77.27238
11/12/18,13:57:38,19.04,7.81,-49,-282.7,1444,1280,693,722,0.73,0,14.368,11.8,1.06,27.1,,,,,576,2775.6,306.16,,,,28.59224,77.27242
11/12/18,13:57:48,19.06,7.81,-48.9,-282.5,1443,1280,693,722,0.73,0,14.369,11.8,1.07,27.8,,,,,567.2,2778.8,306.92,,,,28.59223,77.27248
11/12/18,13:57:58,18.97,7.81,-49.1,-282.5,1445,1280,692,723,0.73,0,14.368,11.9,1.07,28,,,,,558.8,2781.2,306.44,,,,28.59225,77.27249
11/12/18,13:58:08,18.87,7.82,-49.5,-282.6,1448,1279,691,724,0.73,0,14.369,11.9,1.08,28.2,,,,,573.6,2778,298.96,,,,28.59226,77.27252
11/12/18,13:58:18,18.74,7.82,-49.7,-282.6,1442,1270,693,721,0.73,0,14.368,12,1.08,27.3,,,,,626,2683.2,299.68,,,,28.59226,77.27256
11/12/18,13:58:28,18.81,7.81,-49,-281.8,1443,1273,693,722,0.73,0,14.368,12,1.08,28.2,,,,,644,2656,304,,,,28.59227,77.27258
11/12/18,13:58:38,18.99,7.79,-48.3,-281.2,1453,1288,688,727,0.73,0,14.37,11.9,1.08,27.1,,,,,625.2,2662.4,300.16,,,,28.59221,77.27258
11/12/18,13:58:48,18.44,7.8,-48.4,-280.5,1442,1263,693,721,0.73,0,14.368,12.3,1.12,27.2,,,,,616,2672.4,312.12,,,,28.59211,77.27275
11/12/18,13:58:58,18.23,7.81,-48.8,-280.7,1407,1226,711,703,0.71,0,14.368,12.2,1.12,26.4,,,,,598.4,2716,299.28,,,,28.59204,77.27294
11/12/18,13:59:08,18.51,7.8,-48.5,-280.7,1418,1243,705,709,0.71,0,14.368,11.6,1.06,26.7,,,,,576.4,2755.2,306.36,,,,28.592,77.2731
11/12/18,13:59:18,18.27,7.81,-48.9,-280.7,1410,1230,709,705,0.71,0,14.368,11.9,1.09,26.5,,,,,577.2,2745.2,306.28,,,,28.59197,77.27328
11/12/18,13:59:28,18.26,7.82,-49.2,-281,1410,1230,709,705,0.71,0,14.366,12,1.1,26.8,,,,,598.4,2701.6,307.12,,,,28.59196,77.27338
11/12/18,13:59:38,18.25,7.82,-49.6,-281.2,1412,1231,708,706,0.71,0,14.366,12.1,1.11,26.6,,,,,582,2750.8,306.52,,,,28.59195,77.27341
11/12/18,13:59:48,18.29,7.83,-49.8,-281.4,1414,1234,707,707,0.71,0,14.368,12.1,1.11,27.4,,,,,582.4,2755.2,304.48,,,,28.59195,77.27345
11/12/18,13:59:58,17.84,7.83,-50.1,-281.1,1390,1201,719,695,0.7,0,14.365,12.3,1.13,26.7,,,,,572.8,2770.4,309.48,,,,28.59194,77.27346
11/12/18,14:00:08,17.89,7.83,-50.1,-281.2,1390,1203,719,695,0.7,0,14.365,12.3,1.14,26.8,,,,,576.4,2784,304.52,,,,28.59193,77.27348
11/12/18,14:00:18,17.87,7.83,-50,-281,1389,1201,720,695,0.7,0,14.367,12.3,1.14,26.2,,,,,574.4,2781.2,309.12,,,,28.59193,77.27348
11/12/18,14:00:28,17.83,7.83,-49.9,-280.8,1393,1203,718,696,0.7,0,14.366,12.3,1.14,27.2,,,,,653.2,2714,304.2,,,,28.59193,77.27352
11/12/18,14:00:38,17.69,7.84,-50.1,-280.8,1410,1215,709,705,0.71,0,14.368,12.4,1.15,27.7,,,,,770,2742.8,309.04,,,,28.59193,77.27352
11/12/18,14:00:48,17.83,7.84,-50.3,-281.2,1396,1206,716,698,0.7,0,14.368,12.4,1.14,27.3,,,,,744.4,2991.2,346.12,,,,28.59193,77.27352
11/12/18,14:00:58,17.86,7.84,-50.4,-281.3,1393,1204,718,697,0.7,0,14.369,12.4,1.14,26.6,,,,,802,2937.6,329.2,,,,28.59193,77.27357
11/12/18,14:01:08,17.97,7.83,-50,-281,1393,1207,718,696,0.7,0,14.368,12.3,1.14,26.9,,,,,688.4,3070.4,352.84,,,,28.59194,77.27357
11/12/18,14:01:18,18.04,7.83,-50.2,-281.3,1393,1209,718,697,0.7,0,14.369,12.3,1.13,26.9,,,,,710.8,2995.2,346.08,,,,28.59195,77.27361
11/12/18,14:01:28,17.97,7.83,-50.1,-281.1,1390,1204,719,695,0.7,0,14.368,12.3,1.14,26.8,,,,,675.6,2947.6,338,,,,28.59196,77.27361
11/12/18,14:01:38,17.92,7.83,-49.9,-280.8,1389,1202,720,695,0.7,0,14.367,12.3,1.14,26.4,,,,,610,2883.6,327.68,,,,28.59198,77.27361
11/12/18,14:01:48,17.78,7.82,-49.4,-280.1,1402,1210,713,701,0.71,0,14.367,12.3,1.14,26.8,,,,,583.2,2829.2,315.92,,,,28.59198,77.27372
11/12/18,14:01:58,17.89,7.82,-49.2,-280.2,1391,1204,719,696,0.7,0,14.369,12.3,1.13,26.4,,,,,612,2782.4,310.16,,,,28.59189,77.27391
11/12/18,14:02:08,18.06,7.81,-49,-280.2,1399,1214,715,699,0.7,0,14.367,12.2,1.12,26.3,,,,,706.8,2790.4,316.32,,,,28.5918,77.2741
11/12/18,14:02:18,18.01,7.81,-49.2,-280.2,1388,1203,720,694,0.7,0,14.369,12.2,1.13,26.3,,,,,616.4,2813.6,315.72,,,,28.59172,77.27434
11/12/18,14:02:28,17.96,7.81,-49.2,-280.1,1381,1196,724,691,0.7,0,14.367,12.2,1.13,25.9,,,,,631.6,2813.2,312.44,,,,28.59164,77.27457
11/12/18,14:02:38,17.89,7.82,-49.2,-280.1,1377,1191,726,688,0.69,0,14.367,12.3,1.13,26,,,,,665.6,2862.8,311.56,,,,28.59157,77.27485
11/12/18,14:02:48,17.98,7.81,-49.1,-280.2,1381,1197,724,690,0.7,0,14.365,12.2,1.12,25.6,,,,,750,2853.6,315.64,,,,28.59148,77.27508
11/12/18,14:02:58,18.07,7.81,-49.1,-280.2,1370,1190,730,685,0.69,0,14.367,12.2,1.12,25.7,,,,,687.6,2918.8,330.88,,,,28.5914,77.27535
11/12/18,14:03:08,17.88,7.82,-49.3,-280.1,1371,1186,729,686,0.69,0,14.367,12.3,1.13,26,,,,,736.4,2926,329.8,,,,28.5913,77.2756
11/12/18,14:03:18,17.7,7.82,-49.5,-280,1376,1185,727,688,0.69,0,14.367,12.3,1.14,26.6,,,,,686.4,2968.8,334.32,,,,28.59121,77.27581
11/12/18,14:03:28,17.75,7.82,-49.5,-280.1,1372,1183,729,686,0.69,0,14.367,12.3,1.13,25.9,,,,,634.8,3013.6,349.44,,,,28.59109,77.27608
11/12/18,14:03:38,17.62,7.82,-49.6,-280,1375,1182,727,688,0.69,0,14.366,12.3,1.15,26.2,,,,,614.4,3080,344.12,,,,28.59097,77.27632
11/12/18,14:03:48,17.64,7.83,-49.7,-280.1,1373,1181,728,686,0.69,0,14.367,12.3,1.15,26.7,,,,,586,2902,314.32,,,,28.59084,77.27652
11/12/18,14:03:58,17.65,7.83,-49.7,-280.2,1368,1177,731,684,0.69,0,14.366,12.4,1.15,28,,,,,546.8,2910.4,318.84,,,,28.59072,77.2767
11/12/18,14:04:08,17.64,7.83,-49.7,-280.2,1364,1173,733,682,0.69,0,14.365,12.4,1.15,26.3,,,,,551.6,2908,323.48,,,,28.59059,77.27692
11/12/18,14:04:18,17.63,7.83,-49.7,-280.3,1352,1163,740,676,0.68,0,14.369,12.3,1.14,25.7,,,,,548.8,2924.4,319.44,,,,28.59046,77.27713
11/12/18,14:04:28,17.71,7.83,-49.7,-280.3,1348,1161,742,674,0.68,0,14.367,12.3,1.14,25.2,,,,,585.6,2988,338.8,,,,28.59036,77.27729
11/12/18,14:04:38,17.98,7.82,-49.4,-280.3,1346,1166,743,673,0.68,0,14.366,12.4,1.14,25,,,,,608.8,3029.6,352.08,,,,28.59033,77.27736
11/12/18,14:04:48,17.82,7.82,-49.5,-280.2,1347,1163,742,673,0.68,0,14.367,12.3,1.14,25.4,,,,,702.8,3260.4,387.48,,,,28.59021,77.27758
11/12/18,14:04:58,17.68,7.83,-49.7,-280.1,1344,1157,744,672,0.68,0,14.364,12.4,1.15,26.4,,,,,642.8,2882.4,323.52,,,,28.59021,77.27758
11/12/18,14:05:08,17.62,7.83,-49.7,-280,1348,1159,742,674,0.68,0,14.367,12.4,1.15,25.9,,,,,586.8,2753.6,310.04,,,,28.59021,77.27758
11/12/18,14:05:18,17.63,7.83,-49.7,-280.1,1347,1158,742,673,0.68,0,14.366,12.5,1.16,25.7,,,,,564.8,2795.6,305.24,,,,28.58962,77.2783
11/12/18,14:05:28,17.61,7.83,-49.7,-280,1348,1159,742,674,0.68,0,14.368,12.4,1.15,25.7,,,,,582.4,2777.2,300.48,,,,28.58947,77.2785
11/12/18,14:05:38,17.6,7.83,-49.8,-280,1350,1161,741,675,0.68,0,14.365,12.5,1.16,25.9,,,,,572.8,2770.4,307.56,,,,28.58932,77.27869
11/12/18,14:05:48,17.7,7.83,-49.7,-280.1,1341,1155,746,671,0.67,0,14.365,12.4,1.15,25.5,,,,,579.6,2784,306.44,,,,28.58924,77.27896
11/12/18,14:05:58,17.73,7.83,-49.7,-280.2,1327,1143,754,663,0.67,0,14.369,12.5,1.16,25.1,,,,,584,2769.2,304.24,,,,28.58919,77.27921
11/12/18,14:06:08,17.63,7.83,-49.9,-280.2,1318,1133,759,659,0.66,0,14.37,12.6,1.17,25.2,,,,,573.2,2770.8,302.2,,,,28.58918,77.2794
11/12/18,14:06:18,17.61,7.84,-50.2,-280.3,1287,1107,777,644,0.65,0,14.368,12.4,1.15,24.2,,,,,586.8,2748.4,307.2,,,,28.58916,77.27957
11/12/18,14:06:28,17.5,7.84,-50.3,-280.2,1289,1106,776,645,0.65,0,14.37,12.4,1.16,24.8,,,,,604.8,2708.8,309.52,,,,28.58911,77.27966
11/12/18,14:06:38,17.55,7.84,-50.2,-280.2,1287,1105,777,643,0.65,0,14.37,12.6,1.17,24.5,,,,,598,2701.2,307.8,,,,28.58906,77.27973
11/12/18,14:06:48,17.61,7.84,-50.2,-280.2,1286,1106,778,643,0.65,0,14.37,12.5,1.16,24.4,,,,,594.4,2684.8,310.08,,,,28.58902,77.27984
11/12/18,14:06:58,17.53,7.84,-50.3,-280,1283,1101,779,642,0.64,0,14.368,12.6,1.17,24.6,,,,,604.8,2677.2,304.84,,,,28.58895,77.27994
11/12/18,14:07:08,17.57,7.84,-50.3,-280,1284,1103,779,642,0.65,0,14.367,12.6,1.17,24.4,,,,,606.4,2665.6,303,,,,28.5889,77.28
11/12/18,14:07:18,17.61,7.84,-50.5,-280.1,1282,1102,780,641,0.64,0,14.368,12.7,1.18,24.5,,,,,620.8,2672.4,307.84,,,,28.58886,77.28003
11/12/18,14:07:28,17.61,7.84,-50.3,-279.9,1284,1103,779,642,0.64,0,14.367,12.7,1.18,24.2,,,,,635.2,2662,309.64,,,,28.58881,77.28005
