Date,Time,Temp[C],pH ,pH[mV],ORP[mV],EC[muS per cm],EC Abs.[muS per cm],RES[Ohm-cm],TDS[ppm],Sal.[psu],Sigma T,Press[psi],D.O.[percent],D.O.[ppm],Turb[FNU],Ni[ppm],Ni[mV],Am[ppm],Am[mV],CHL-a [RFU],CDOM [RFU],Tryptophan [RFU],CHL-a (mg per m3),CDOM (ppb),Tryptophan (ppb),GPS Lat.,GPS Long.
15/04/18,10:19:06,28.2,7.32,-33,-328,1694,1797,590,847,0.85,0,14.549,0,0,31.3,,,,,1981.6,4254.8,312.28,6.49,227.68,82.86,28.59449,77.27044
15/04/18,10:19:16,27.98,7.33,-33.3,-326.7,1697,1793,589,849,0.85,0,14.549,0,0,31.6,,,,,2246,4252.4,302.56,7.39,227.59,82.5,28.59449,77.27044
15/04/18,10:19:26,28.59,7.32,-32.9,-326.4,1708,1824,585,854,0.86,0,14.548,0,0,32.3,,,,,2127.6,4184.4,295.36,6.99,225.09,82.24,28.59449,77.27044
15/04/18,10:19:36,28.46,7.34,-33.9,-327.5,1708,1820,585,854,0.86,0,14.55,0,0,32.4,,,,,2318,4197.2,297.96,7.63,225.56,82.33,28.59449,77.27044
15/04/18,10:19:46,28.36,7.35,-34.4,-328.2,1690,1798,592,845,0.85,0,14.547,0,0,32.2,,,,,2591.6,4219.2,299.28,8.56,226.37,82.38,28.59449,77.27044
15/04/18,10:19:56,28.4,7.35,-34.6,-329,1681,1790,595,840,0.84,0,14.551,0,0,33.4,,,,,2648.4,4210,309.48,8.75,226.03,82.76,28.59449,77.27044
15/04/18,10:20:06,28.32,7.33,-33.1,-328.4,1689,1795,592,844,0.85,0,14.55,0,0,32.3,,,,,2655.6,4186.4,298,8.78,225.17,82.34,28.59449,77.27044
15/04/18,10:20:16,28.71,7.32,-32.9,-328.9,1692,1812,591,846,0.85,0,14.547,0,0,33.3,,,,,2569.6,4164.8,314.64,8.49,224.37,82.95,28.59449,77.27044
15/04/18,10:20:26,28.54,7.32,-32.6,-328.7,1699,1813,589,849,0.85,0,14.55,0,0,34,,,,,4103.2,4192,305.2,13.68,225.37,82.6,28.59449,77.27044
15/04/18,10:20:36,28.57,7.32,-32.7,-328.7,1678,1792,596,839,0.84,0,14.55,0,0,34.1,,,,,3069.2,4162,292.16,10.18,224.27,82.12,28.59449,77.27044
15/04/18,10:20:46,28.14,7.31,-32.3,-328.9,1692,1793,591,846,0.85,0,14.55,0,0,35.4,,,,,2975.6,4197.6,298.92,9.86,225.58,82.37,28.59303,77.27202
15/04/18,10:20:56,28.55,7.31,-32.4,-329.8,1710,1825,585,855,0.86,0,14.549,0,0,35.9,,,,,2609.2,4243.2,312.64,8.62,227.25,82.87,28.59289,77.27215
15/04/18,10:21:06,28.6,7.33,-33.2,-329.9,1688,1804,592,844,0.85,0,14.548,0,0,35,,,,,2730.8,4250.8,311.32,9.03,227.53,82.82,28.59278,77.27227
15/04/18,10:21:16,29.29,7.33,-33.2,-329.5,1686,1824,593,843,0.84,0,14.548,0,0,33.5,,,,,2603.6,4254.8,311.08,8.6,227.68,82.82,28.59269,77.27238
15/04/18,10:21:26,29.38,7.32,-32.9,-329.6,1681,1821,595,840,0.84,0,14.55,0,0,34.1,,,,,2041.6,4305.6,316.88,6.7,229.54,83.03,28.59262,77.27248
15/04/18,10:21:36,28.97,7.32,-32.6,-329.2,1668,1794,600,834,0.83,0,14.549,0,0,32.8,,,,,1862.4,4408,319.16,6.09,233.31,83.11,28.59255,77.27258
15/04/18,10:21:46,28.9,7.32,-32.6,-329.4,1674,1798,597,837,0.84,0,14.55,0,0,33.1,,,,,1562.4,4394.4,313.08,5.07,232.81,82.89,28.59248,77.2727
15/04/18,10:21:56,28.99,7.31,-32.3,-328.7,1671,1797,598,835,0.84,0,14.552,0,0,34.1,,,,,1802.4,4350,311.08,5.89,231.17,82.82,28.59239,77.27281
15/04/18,10:22:06,29.14,7.31,-32.4,-327.4,1679,1811,596,839,0.84,0,14.553,0,0,34.3,,,,,1944.8,4317.2,307,6.37,229.97,82.67,28.59225,77.27294
15/04/18,10:22:16,29.42,7.32,-32.5,-326.5,1682,1823,595,841,0.84,0,14.551,0,0,34.9,,,,,1890,4303.2,308,6.18,229.46,82.7,28.59215,77.27309
15/04/18,10:22:26,29.06,7.32,-32.6,-326.9,1692,1822,591,846,0.85,0,14.553,0,0,35.3,,,,,1983.6,4350,313.8,6.5,231.17,82.92,28.59207,77.2732
15/04/18,10:22:36,30,7.32,-32.8,-326.8,1674,1834,597,837,0.84,0,14.552,0,0,35.2,,,,,2014.4,4346.4,311.64,6.61,231.04,82.84,28.59203,77.27329
15/04/18,10:22:46,30.03,7.32,-32.7,-326.7,1670,1830,599,835,0.83,0,14.554,0,0,36.2,,,,,2199.2,4299.6,316.44,7.23,229.32,83.01,28.59198,77.27338
15/04/18,10:22:56,29.84,7.32,-32.7,-326.8,1662,1815,602,831,0.83,0,14.555,0,0,35.8,,,,,2244,4259.2,309.28,7.38,227.84,82.75,28.59197,77.27342
15/04/18,10:23:06,29.59,7.32,-33,-325.9,1668,1814,600,834,0.83,0,14.553,0,0,34.7,,,,,2458.8,4316.4,310.56,8.11,229.94,82.8,28.59192,77.27352
15/04/18,10:23:16,28.97,7.32,-32.5,-325.4,1673,1799,598,836,0.84,0,14.552,0,0,33.1,,,,,2386,4308.4,304.16,7.86,229.65,82.56,28.59182,77.27362
15/04/18,10:23:26,29.48,7.32,-32.7,-324.8,1673,1816,598,837,0.84,0,14.552,0,0,34.6,,,,,2197.6,4352.8,314.2,7.23,231.28,82.93,28.59174,77.27372
15/04/18,10:23:36,28.66,7.32,-32.8,-324.3,1676,1793,597,838,0.84,0,14.555,0,0,32.7,,,,,2154,4318.8,313.44,7.08,230.03,82.9,28.59167,77.27391
15/04/18,10:23:46,28.48,7.32,-32.7,-324.3,1685,1796,593,842,0.84,0,14.555,0,0,32.7,,,,,2572.4,4274.4,309.6,8.5,228.4,82.76,28.5916,77.27409
15/04/18,10:23:56,29.5,7.32,-32.9,-324.3,1686,1830,593,843,0.84,0,14.556,0,0,34.6,,,,,2375.6,4289.2,311.88,7.83,228.94,82.85,28.59151,77.27424
15/04/18,10:24:06,29.41,7.33,-33.6,-321.9,1672,1812,598,836,0.84,0,14.555,0,0,35.1,,,,,2062.8,4300.4,305.16,6.77,229.35,82.6,28.59146,77.27438
15/04/18,10:24:16,28.82,7.34,-33.8,-317.9,1669,1791,599,835,0.84,0,14.554,0,0,32.3,,,,,2372.4,4265.2,306.56,7.82,228.06,82.65,28.59142,77.27446
15/04/18,10:24:26,28.59,7.34,-33.8,-315.6,1673,1787,598,836,0.84,0,14.555,0,0,32,,,,,2356.4,4270.4,302,7.76,228.25,82.48,28.59142,77.27446
15/04/18,10:24:36,28.22,7.33,-33.6,-316.4,1666,1768,600,833,0.83,0,14.556,0,0,31.7,,,,,2153.2,4270.4,302.88,7.08,228.25,82.51,28.59142,77.27446
15/04/18,10:24:46,27.77,7.33,-33.5,-317.1,1656,1743,604,828,0.83,0,14.555,0,0,32,,,,,1809.2,4294,308.28,5.91,229.12,82.71,28.59124,77.27505
15/04/18,10:24:56,28.23,7.34,-34,-316.5,1674,1777,597,837,0.84,0,14.555,0,0,30.7,,,,,1651.2,4330.8,309.44,5.37,230.47,82.76,28.59124,77.27505
15/04/18,10:25:06,28.28,7.34,-34.1,-315.4,1685,1790,593,843,0.84,0,14.553,0,0,31.2,,,,,1544,4376.4,306.04,5.01,232.14,82.63,28.59124,77.27505
15/04/18,10:25:16,28.13,7.34,-33.9,-315.2,1680,1780,595,840,0.84,0,14.553,0,0,31.2,,,,,1547.2,4305.6,305.28,5.02,229.54,82.6,28.59124,77.27505
15/04/18,10:25:26,28.78,7.33,-33.4,-315.7,1676,1796,597,838,0.84,0,14.556,0,0,31.4,,,,,1639.6,4315.6,306.36,5.34,229.91,82.64,28.59124,77.27505
15/04/18,10:25:36,28.54,7.33,-33.3,-316.2,1670,1783,599,835,0.84,0,14.558,0,0,31.5,,,,,1800.8,4303.2,302.96,5.88,229.46,82.52,28.59124,77.27505
15/04/18,10:25:46,28.39,7.33,-33.3,-316.6,1675,1783,597,837,0.84,0,14.557,0,0,31.3,,,,,1694.8,4286,302.72,5.52,228.82,82.51,28.59124,77.27505
15/04/18,10:25:56,28.99,7.33,-33.6,-316.3,1671,1798,598,835,0.84,0,14.558,0,0,32.8,,,,,1811.6,4312,306.92,5.92,229.78,82.66,28.59124,77.27505
15/04/18,10:26:06,28.74,7.34,-33.8,-308.4,1676,1795,597,838,0.84,0,14.56,0.3,0.02,33.7,,,,,1751.2,4307.2,313.24,5.71,229.6,82.9,28.59044,77.27622
15/04/18,10:26:16,28.53,7.34,-33.9,-304,1696,1810,590,848,0.85,0,14.56,0.1,0,34.8,,,,,1531.2,4260.4,306.28,4.97,227.88,82.64,28.59033,77.27638
15/04/18,10:26:26,28.81,7.32,-32.9,-307.7,1678,1799,596,839,0.84,0,14.56,0,0,33,,,,,1601.2,4216.8,302.72,5.21,226.28,82.51,28.59022,77.27651
15/04/18,10:26:36,28.28,7.33,-33.2,-310.5,1673,1778,598,837,0.84,0,14.562,0,0,32.7,,,,,1569.2,4219.6,297.32,5.1,226.38,82.31,28.59014,77.27663
15/04/18,10:26:46,28.5,7.33,-33.2,-311.9,1671,1782,598,835,0.84,0,14.561,0,0,32.1,,,,,1785.6,4243.6,304.72,5.83,227.27,82.58,28.59003,77.27678
15/04/18,10:26:56,28.81,7.33,-33.1,-313.4,1667,1788,600,834,0.83,0,14.561,0,0,32.9,,,,,1726.8,4225.6,307.08,5.63,226.61,82.67,28.58994,77.27694
15/04/18,10:27:06,29.29,7.32,-33,-314.4,1649,1783,606,824,0.82,0,14.562,2.5,0.19,32.2,,,,,1770.4,4269.6,303.68,5.78,228.22,82.54,28.58985,77.27709
15/04/18,10:27:16,29.27,7.33,-33.3,-314.8,1650,1785,606,825,0.83,0,14.562,3,0.22,32.5,,,,,1894,4262.4,308.68,6.2,227.96,82.73,28.58977,77.27722
15/04/18,10:27:26,29.23,7.33,-33.1,-316,1653,1785,605,826,0.83,0,14.563,2.2,0.17,32.9,,,,,1879.6,4241.2,306.8,6.15,227.18,82.66,28.58966,77.27736
15/04/18,10:27:36,29.14,7.33,-33.1,-316.8,1656,1786,604,828,0.83,0,14.563,6.7,0.5,32.9,,,,,1764,4281.2,312.56,5.76,228.65,82.87,28.58957,77.27752
15/04/18,10:27:46,29.2,7.32,-32.9,-317.5,1651,1782,606,825,0.83,0,14.563,7.4,0.56,32.8,,,,,1742.4,4307.2,313.16,5.68,229.6,82.89,28.58949,77.27764
15/04/18,10:27:56,28.83,7.32,-32.8,-318.1,1649,1769,606,824,0.82,0,14.562,5.9,0.45,31.9,,,,,1775.6,4309.6,312.48,5.8,229.69,82.87,28.58941,77.2778
15/04/18,10:28:06,28.8,7.32,-32.5,-318.6,1638,1757,611,819,0.82,0,14.562,5.8,0.44,32.1,,,,,1670.8,4237.2,307.64,5.44,227.03,82.69,28.58934,77.27797
15/04/18,10:28:16,28.32,7.31,-32.4,-319.4,1631,1734,613,815,0.82,0,14.562,9.2,0.7,31.4,,,,,1610,4232.8,308,5.24,226.87,82.7,28.58927,77.27816
15/04/18,10:28:26,28.39,7.32,-33,-319.2,1652,1759,605,826,0.83,0,14.561,10.3,0.79,31.8,,,,,1502.8,4319.2,308,4.87,230.04,82.7,28.58918,77.27829
15/04/18,10:28:36,28.74,7.33,-33.3,-317.9,1650,1767,606,825,0.83,0,14.563,10.6,0.81,32.8,,,,,1507.6,4302.4,310.48,4.89,229.43,82.79,28.58907,77.27843
15/04/18,10:28:46,29.13,7.32,-32.7,-318.3,1652,1782,605,826,0.83,0,14.563,8.5,0.64,32.3,,,,,1447.6,4233.2,298.88,4.69,226.88,82.37,28.58899,77.27858
15/04/18,10:28:56,29.11,7.31,-32.5,-319.9,1649,1778,606,825,0.82,0,14.564,8.8,0.66,32.4,,,,,1460,4284.8,308.84,4.73,228.78,82.73,28.58889,77.27875
15/04/18,10:29:06,28.69,7.33,-33.1,-320.2,1628,1742,614,814,0.81,0,14.563,0.5,0.04,30.6,,,,,1442.8,4277.6,314.56,4.67,228.52,82.94,28.58879,77.27889
15/04/18,10:29:16,28.54,7.33,-33.4,-320.1,1644,1755,608,822,0.82,0,14.564,0.2,0.02,29,,,,,1429.6,4327.2,313,4.62,230.34,82.89,28.58871,77.27906
15/04/18,10:29:26,29.07,7.33,-33,-320.4,1648,1776,607,824,0.82,0,14.566,0,0,29.9,,,,,1450.4,4309.6,308.64,4.69,229.69,82.73,28.58866,77.27919
15/04/18,10:29:36,29.39,7.31,-32.1,-321.7,1643,1781,609,822,0.82,0,14.565,0.4,0.03,30.2,,,,,1406.8,4303.2,304.44,4.55,229.46,82.57,28.58854,77.27938
15/04/18,10:29:46,29.38,7.32,-32.7,-322.3,1640,1776,610,820,0.82,0,14.565,1.5,0.11,30,,,,,1380.8,4267.6,302.8,4.46,228.15,82.51,28.58854,77.27938
15/04/18,10:29:56,28.94,7.31,-32.4,-322.9,1651,1775,606,825,0.83,0,14.565,0.2,0.02,30,,,,,1408.8,4274,309.24,4.55,228.38,82.75,28.58854,77.27938
15/04/18,10:30:06,29.05,7.32,-32.5,-324.2,1651,1778,606,825,0.83,0,14.567,0.9,0.07,30.5,,,,,1492,4282.4,302.36,4.84,228.69,82.5,28.58854,77.27938
15/04/18,10:30:16,28.98,7.32,-32.8,-324.6,1638,1762,611,819,0.82,0,14.568,0.6,0.04,29.8,,,,,1522.4,4260,299.8,4.94,227.87,82.4,28.58854,77.27938
15/04/18,10:30:26,29.13,7.32,-32.9,-325,1636,1765,611,818,0.82,0,14.567,1.4,0.11,29.4,,,,,1476,4213.6,308.04,4.78,226.16,82.7,28.58854,77.27938
15/04/18,10:30:36,28.76,7.32,-32.7,-325.5,1643,1760,609,821,0.82,0,14.568,0,0,29.2,,,,,1520.8,4170.4,302.56,4.93,224.58,82.5,28.58797,77.28024
15/04/18,10:30:46,28.51,7.32,-32.6,-326.3,1644,1753,608,822,0.82,0,14.569,0.2,0.01,29.4,,,,,1465.6,4178.4,295.48,4.75,224.87,82.24,28.58797,77.28024
15/04/18,10:30:56,28.14,7.32,-32.9,-326.7,1636,1733,611,818,0.82,0,14.568,0.8,0.06,28.5,,,,,1445.2,4214.8,298.08,4.68,226.21,82.34,28.58779,77.28059
15/04/18,10:31:06,28.11,7.32,-33,-327.4,1640,1737,610,820,0.82,0,14.568,0.4,0.03,28,,,,,1534.4,4175.2,300.4,4.98,224.75,82.42,28.58772,77.28081
15/04/18,10:31:16,28.96,7.33,-33.2,-327.7,1638,1762,611,819,0.82,0,14.571,1.1,0.08,29.4,,,,,1582.8,4174,291.04,5.14,224.71,82.08,28.5877,77.28091
15/04/18,10:31:26,29.19,7.32,-33.1,-328.2,1643,1774,609,821,0.82,0,14.57,0.8,0.06,29.5,,,,,1543.6,4063.6,294.48,5.01,220.65,82.21,28.5877,77.28091
15/04/18,10:31:36,28.33,7.33,-33.2,-328.4,1620,1723,617,810,0.81,0,14.571,1.2,0.09,30.3,,,,,1621.6,4116,301.04,5.27,222.58,82.45,28.58758,77.28131
15/04/18,10:31:46,28.17,7.33,-33.3,-328.6,1630,1728,613,815,0.82,0,14.57,0.7,0.06,28.5,,,,,1558,4161.2,292.16,5.06,224.24,82.12,28.5875,77.28155
15/04/18,10:31:56,29.02,7.33,-33.4,-328.8,1648,1774,607,824,0.82,0,14.57,0.8,0.06,29,,,,,1717.2,4085.2,296.36,5.6,221.45,82.28,28.58743,77.28172
15/04/18,10:32:06,29.07,7.33,-33.5,-329,1639,1766,610,820,0.82,0,14.57,1.3,0.1,29.2,,,,,1806.8,4145.2,296.84,5.9,223.65,82.29,28.58735,77.28189
15/04/18,10:32:16,28.89,7.33,-33.6,-329.3,1639,1760,610,820,0.82,0,14.572,1.5,0.11,28.8,,,,,1718.8,4134,293.32,5.6,223.24,82.16,28.58727,77.28206
15/04/18,10:32:26,28.18,7.34,-33.7,-329.7,1629,1727,614,814,0.82,0,14.572,0.9,0.07,30.7,,,,,1854.4,4091.2,292.6,6.06,221.67,82.14,28.58721,77.28219
15/04/18,10:32:36,28.78,7.34,-33.8,-329.9,1643,1761,609,821,0.82,0,14.574,1.9,0.14,30.5,,,,,1694.8,4135.2,301.72,5.52,223.28,82.47,28.58712,77.28237
15/04/18,10:32:46,29.09,7.34,-33.9,-330.3,1625,1752,615,813,0.81,0,14.573,1.9,0.14,30.4,,,,,1681.6,4108.4,295.24,5.48,222.3,82.23,28.58705,77.28255
15/04/18,10:32:56,28.58,7.34,-33.9,-330.8,1641,1752,609,820,0.82,0,14.573,1.6,0.12,28.5,,,,,1705.2,4143.2,298.52,5.56,223.58,82.35,28.58697,77.28271
15/04/18,10:33:06,29.17,7.34,-34.1,-331.3,1644,1774,608,822,0.82,0,14.572,1.2,0.09,29,,,,,1814.4,4067.6,293.68,5.93,220.8,82.18,28.58689,77.28285
15/04/18,10:33:16,29.27,7.34,-34.1,-331.8,1638,1771,611,819,0.82,0,14.575,1.1,0.08,29.1,,,,,1837.2,4170.8,293.32,6.01,224.59,82.16,28.58681,77.28303
15/04/18,10:33:26,29.17,7.35,-34.3,-332.2,1640,1770,610,820,0.82,0,14.575,0.8,0.06,28.8,,,,,1858.8,4005.2,291.32,6.08,218.51,82.09,28.58671,77.28318
15/04/18,10:33:36,29.11,7.35,-34.3,-332.3,1640,1768,610,820,0.82,0,14.573,1.4,0.1,32.7,,,,,1742,4084.4,295.08,5.68,221.42,82.23,28.58662,77.28333
15/04/18,10:33:46,29.45,7.35,-34.3,-332.8,1641,1780,609,821,0.82,0,14.573,2.2,0.17,31.4,,,,,1816,4156.4,295.88,5.93,224.06,82.26,28.58654,77.28348
15/04/18,10:33:56,29.41,7.35,-34.4,-333,1634,1770,612,817,0.82,0,14.574,3,0.23,30.5,,,,,1630.4,4172.4,295.64,5.3,224.65,82.25,28.58644,77.28364
15/04/18,10:34:06,29.39,7.35,-34.5,-333.4,1642,1779,609,821,0.82,0,14.575,1.3,0.1,30.3,,,,,1678.4,4134,288.36,5.47,223.24,81.98,28.58634,77.28381
15/04/18,10:34:16,29.36,7.35,-34.5,-333.8,1643,1780,609,822,0.82,0,14.575,0.5,0.04,30.9,,,,,1710.8,4182.4,286.8,5.58,225.02,81.92,28.58625,77.28395
15/04/18,10:34:26,29.31,7.35,-34.5,-334.1,1645,1780,608,822,0.82,0,14.575,0,0,31.3,,,,,1838.4,4148.8,292.64,6.01,223.78,82.14,28.58618,77.28403
15/04/18,10:34:36,29.43,7.35,-34.6,-334.4,1648,1787,607,824,0.82,0,14.575,0.6,0.05,31.6,,,,,1661.6,4170,291,5.41,224.56,82.08,28.58618,77.28403
15/04/18,10:34:46,29.54,7.35,-34.7,-334.5,1646,1788,608,823,0.82,0,14.576,0.6,0.04,31.3,,,,,1848.8,4169.2,295.44,6.04,224.53,82.24,28.58618,77.28403
15/04/18,10:34:56,29.53,7.35,-34.7,-334.8,1647,1788,607,823,0.82,0,14.576,0.9,0.07,33.2,,,,,1591.2,4155.2,283.28,5.17,224.02,81.79,28.58618,77.28403
15/04/18,10:35:06,29.56,7.36,-34.8,-335,1645,1787,608,822,0.82,0,14.578,0.6,0.05,32,,,,,1618.8,4164.8,281.92,5.27,224.37,81.74,28.58618,77.28403
15/04/18,10:35:16,29.48,7.36,-34.8,-335.1,1646,1786,608,823,0.82,0,14.578,1.3,0.1,31.4,,,,,1644.8,4164.4,295.08,5.35,224.36,82.23,28.58566,77.28481
15/04/18,10:35:26,29.43,7.35,-34.8,-335.3,1651,1790,606,825,0.83,0,14.578,0.3,0.02,31.6,,,,,1672.4,4167.6,285.04,5.45,224.47,81.86,28.58566,77.28481
15/04/18,10:35:36,29.4,7.36,-34.9,-335.7,1650,1788,606,825,0.82,0,14.578,0,0,31.3,,,,,1732,4094.8,291.76,5.65,221.8,82.11,28.58566,77.28481
15/04/18,10:35:46,29.44,7.36,-35,-336.1,1650,1789,606,825,0.82,0,14.578,0,0,31.9,,,,,1792.8,4142.4,283.72,5.85,223.55,81.81,28.58566,77.28481
15/04/18,10:35:56,29.54,7.36,-35.2,-336.4,1650,1792,606,825,0.82,0,14.576,0.1,0.01,31.3,,,,,1739.6,4112.8,276.72,5.67,222.46,81.55,28.58566,77.28481
15/04/18,10:36:06,29.52,7.36,-35.3,-336.6,1649,1791,606,825,0.82,0,14.578,0.3,0.02,31.3,,,,,1659.6,3976.8,278.8,5.4,217.47,81.63,28.58522,77.28552
15/04/18,10:36:16,29.78,7.36,-35.4,-336.9,1649,1799,606,824,0.82,0,14.579,0,0,31.5,,,,,1802.8,4041.6,278.48,5.89,219.85,81.62,28.58506,77.2858
15/04/18,10:36:26,29.63,7.37,-35.4,-337,1649,1794,606,825,0.82,0,14.581,0,0,31.5,,,,,1897.2,4129.2,288.92,6.21,223.06,82,28.58495,77.28596
15/04/18,10:36:36,29.43,7.36,-35.3,-337,1649,1788,606,824,0.82,0,14.584,0.1,0.01,31.6,,,,,1963.2,4085.6,293.08,6.43,221.46,82.15,28.58484,77.28611
15/04/18,10:36:46,29.64,7.36,-35.3,-337.3,1649,1795,606,825,0.82,0,14.584,0.8,0.06,31.5,,,,,2022,4112.8,296.04,6.63,222.46,82.26,28.58475,77.28628
15/04/18,10:36:56,29.43,7.37,-35.4,-337.6,1650,1789,606,825,0.82,0,14.583,0.4,0.03,31,,,,,1904.4,4128,289.04,6.23,223.02,82.01,28.58466,77.28638
15/04/18,10:37:06,29.34,7.37,-35.4,-337.8,1651,1788,606,826,0.83,0,14.582,0.4,0.03,31,,,,,2158,4097.6,284.76,7.09,221.9,81.85,28.58455,77.28654
15/04/18,10:37:16,29.54,7.36,-35.3,-338,1652,1794,605,826,0.83,0,14.582,0.2,0.02,30.9,,,,,1934,4070.8,286.32,6.33,220.92,81.91,28.58444,77.28667
15/04/18,10:37:26,29.69,7.37,-35.4,-338.3,1650,1797,606,825,0.82,0,14.582,0.1,0.01,31.2,,,,,2036,4080,285.68,6.68,221.26,81.88,28.58434,77.2868
15/04/18,10:37:36,29.86,7.37,-35.5,-338.5,1650,1803,606,825,0.82,0,14.582,0.2,0.02,31.4,,,,,2207.6,4016,274.24,7.26,218.91,81.46,28.58425,77.28691
15/04/18,10:37:46,29.6,7.37,-35.7,-338.7,1652,1797,605,826,0.83,0,14.583,0.7,0.05,31.2,,,,,2134,3992.4,281.16,7.01,218.04,81.72,28.58414,77.28706
15/04/18,10:37:56,30.01,7.37,-35.7,-338.9,1648,1805,607,824,0.82,0,14.582,0,0,31.1,,,,,2080.8,4049.2,285.88,6.83,220.13,81.89,28.58403,77.28719
15/04/18,10:38:06,29.9,7.37,-35.7,-338.9,1649,1803,606,825,0.82,0,14.582,0,0,31,,,,,1898.4,4073.2,285.28,6.21,221.01,81.87,28.58393,77.28732
15/04/18,10:38:16,29.82,7.37,-35.9,-339.1,1647,1798,607,823,0.82,0,14.583,0.6,0.05,31.2,,,,,1941.6,4031.6,283.96,6.36,219.48,81.82,28.58385,77.28744
15/04/18,10:38:26,29.67,7.38,-36.1,-339.2,1650,1796,606,825,0.82,0,14.583,0.2,0.02,31.3,,,,,1757.2,4132,287.88,5.73,223.17,81.96,28.58378,77.28758
15/04/18,10:38:36,29.71,7.38,-36.1,-339.1,1649,1796,606,824,0.82,0,14.581,0.3,0.02,31.3,,,,,1760.8,4029.2,282.4,5.75,219.39,81.76,28.58371,77.28772
15/04/18,10:38:46,29.77,7.38,-36.2,-339.1,1650,1800,606,825,0.82,0,14.582,0,0,32.3,,,,,2003.6,4123.6,294.6,6.57,222.86,82.21,28.58363,77.28786
15/04/18,10:38:56,29.89,7.38,-36,-338.8,1649,1803,606,825,0.82,0,14.583,0.1,0.01,30.9,,,,,2353.6,4104,293.32,7.75,222.14,82.16,28.58355,77.28802
15/04/18,10:39:06,29.92,7.38,-35.9,-338.6,1650,1805,606,825,0.82,0,14.582,0.1,0,31.8,,,,,2452.8,4089.6,284.24,8.09,221.61,81.83,28.58347,77.28815
15/04/18,10:39:16,30.09,7.38,-36,-338.7,1649,1809,606,825,0.82,0,14.582,0.8,0.06,32.3,,,,,2494,4111.2,294.84,8.23,222.4,82.22,28.58347,77.28815
15/04/18,10:39:26,30.02,7.38,-36,-338.6,1649,1806,606,824,0.82,0,14.581,0.9,0.07,33,,,,,2555.6,4085.6,285.08,8.44,221.46,81.86,28.58347,77.28815
15/04/18,10:39:36,29.94,7.38,-36,-338.8,1650,1805,606,825,0.82,0,14.582,1.4,0.1,32,,,,,2445.2,4094,290.08,8.06,221.77,82.04,28.58347,77.28815
15/04/18,10:39:46,30.02,7.38,-36.1,-339,1649,1807,606,825,0.82,0,14.583,1,0.08,32,,,,,2799.6,4064.8,282.48,9.27,220.7,81.77,28.58347,77.28815
15/04/18,10:39:56,29.99,7.37,-35.9,-339.3,1649,1805,606,824,0.82,0,14.583,1,0.07,30.4,,,,,3395.6,3963.2,283.2,11.28,216.97,81.79,28.58347,77.28815
15/04/18,10:40:06,30.01,7.38,-36.1,-339.1,1648,1805,607,824,0.82,0,14.582,1.7,0.13,31.2,,,,,3209.2,3983.2,286.68,10.65,217.7,81.92,28.58347,77.28815
15/04/18,10:40:16,30.01,7.37,-35.9,-339.2,1651,1808,606,826,0.82,0,14.582,1.4,0.1,32.1,,,,,2866,3837.6,269.8,9.49,212.35,81.3,28.58347,77.28815
15/04/18,10:40:26,30.17,7.37,-35.8,-339.4,1650,1813,606,825,0.82,0,14.584,1.2,0.09,31.8,,,,,2993.2,3906,271.16,9.92,214.87,81.35,28.58347,77.28815
15/04/18,10:40:36,30.28,7.38,-36.5,-339.1,1650,1815,606,825,0.82,0,14.585,1.1,0.08,32.5,,,,,3335.6,3929.2,267.24,11.08,215.72,81.21,28.58347,77.28815
15/04/18,10:40:46,30.28,7.39,-36.9,-338,1651,1817,606,825,0.82,0,14.586,1.2,0.09,33.1,,,,,3197.2,3976.8,275.8,10.61,217.47,81.52,28.58347,77.28815
15/04/18,10:40:56,30.34,7.4,-37.4,-333.9,1649,1817,606,825,0.82,0,14.587,1.4,0.1,34.5,,,,,3483.6,4038.8,269.88,11.58,219.74,81.3,28.58226,77.28976
15/04/18,10:41:06,30.32,7.4,-37.4,-333,1650,1817,606,825,0.82,0,14.585,2,0.15,32.2,,,,,3064.8,4021.2,273.96,10.16,219.1,81.45,28.58212,77.28989
15/04/18,10:41:16,30.36,7.41,-37.9,-333.8,1650,1818,606,825,0.82,0,14.587,1.7,0.13,31.5,,,,,3096,4046.4,274.28,10.27,220.02,81.46,28.58198,77.29
15/04/18,10:41:26,30.28,7.41,-37.9,-334.8,1646,1811,608,823,0.82,0,14.587,1.6,0.12,34,,,,,3359.2,4045.6,275.8,11.16,219.99,81.52,28.58183,77.29009
15/04/18,10:41:36,30.12,7.41,-37.9,-335.6,1650,1810,606,825,0.82,0,14.588,2.6,0.19,34.8,,,,,2740.4,4071.2,282.32,9.06,220.93,81.76,28.58167,77.29019
15/04/18,10:41:46,30.22,7.41,-37.7,-336.1,1648,1811,607,824,0.82,0,14.589,2.3,0.17,40.8,,,,,2847.2,4051.6,288.88,9.43,220.21,82,28.58152,77.29023
15/04/18,10:41:56,29.96,7.4,-37.2,-335.5,1647,1803,607,824,0.82,0,14.589,3.3,0.25,39.3,,,,,3439.2,4067.2,295.36,11.43,220.79,82.24,28.58139,77.29032
15/04/18,10:42:06,30.07,7.39,-36.8,-334.6,1647,1806,607,823,0.82,0,14.588,4.1,0.31,32.4,,,,,2570,4060,291.76,8.49,220.52,82.11,28.58126,77.29041
